"","NUM_HOMOLOGS","NTS_MEAN","NTS_PRESENCE","NTS_PRES_%","NTS_ANDPRESENCE","NTS_ANDPRES_%","NTSlike_MEAN","NTSlike_PRESENCE","NTSlike_PRES_%","NTSlike_ANDPRESENCE","NTSlike_ANDPRES_%"
"CAX50691.1_1699",2,0,0,0,0,0,0.5,1,50,0,0
"CAX50692.1_1700",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50693.1_1701",3159,0.00506489395378284,12,0.379867046533713,0,0,0.0861031972143083,215,6.80595125039569,7,0.221589110477999
"CAX50694.1_1702",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50695.1_1703",61,0,0,0,0,0,0.0163934426229508,1,1.63934426229508,0,0
"CAX50696.1_1704",26,0,0,0,0,0,0,0,0,0,0
"CAX50697.1_1705",60,0,0,0,0,0,0.0166666666666667,1,1.66666666666667,0,0
"CAX50698.1_1706",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50699.1_1707",6,0,0,0,0,0,0,0,0,0,0
"CAX50700.1_1708",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50701.1_1709",368,0,0,0,0,0,0.0380434782608696,13,3.53260869565217,0,0
"CAX50702.1_1710",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50704.1_1712",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50706.1_1714",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50707.1_1715",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50713.1_1721",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50714.1_1722",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50717.1_1725",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50722.1_1730",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50725.1_1733",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50726.1_1734",203,0.00492610837438424,1,0.492610837438424,0,0,0.0788177339901478,16,7.88177339901478,0,0
"CAX50727.1_1735",102,0.00980392156862745,1,0.980392156862745,0,0,0.0686274509803922,5,4.90196078431373,0,0
"CAX50728.1_1736",41,0,0,0,0,0,0.024390243902439,1,2.4390243902439,0,0
"CAX50729.1_1737",10,0,0,0,0,0,0.1,1,10,0,0
"CAX50730.1_1738",289,0.0173010380622837,2,0.69204152249135,1,0.346020761245675,0.114186851211073,30,10.3806228373702,0,0
"CAX50731.1_1739",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50733.1_1741",9,0,0,0,0,0,0,0,0,0,0
"CAX50734.1_1742",77,0,0,0,0,0,0.12987012987013,9,11.6883116883117,1,1.2987012987013
"CAX50735.1_1743",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50738.1_1746",1,0,0,0,0,0,0,0,0,0,0
"CAX50741.1_1749",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50743.1_1751",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50744.1_1752",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50745.1_1753",1,0,0,0,0,0,0,0,0,0,0
"CAX50750.1_1758",4332,0.00115420129270545,4,0.0923361034164358,1,0.023084025854109,0.0517082179132041,178,4.10895660203139,13,0.300092336103416
"CAX50751.1_1759",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50752.1_1760",282,0.00709219858156028,2,0.709219858156028,0,0,0.099290780141844,24,8.51063829787234,0,0
"CAX50753.1_1761",5,0,0,0,0,0,0,0,0,0,0
"CAX50754.1_1762",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50755.1_1763",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50756.1_1764",72,0,0,0,0,0,0.0694444444444444,4,5.55555555555556,1,1.38888888888889
"CAX50757.1_1765",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50758.1_1766",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50759.1_1767",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50760.1_1768",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50761.1_1769",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50762.1_1770",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50763.1_1771",1,0,0,0,0,0,0,0,0,0,0
"CAX50764.1_1772",168,0,0,0,0,0,0.0654761904761905,10,5.95238095238095,0,0
"CAX50765.1_1773",141,0.00709219858156028,1,0.709219858156028,0,0,0.0709219858156028,9,6.38297872340426,0,0
"CAX50766.1_1774",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50767.1_1775",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50768.1_1776",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50770.1_1778",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50771.1_1779",557,0.00359066427289048,2,0.359066427289048,0,0,0.059245960502693,24,4.30879712746858,1,0.179533213644524
"CAX50772.1_1780",1,0,0,0,0,0,0,0,0,0,0
"CAX50773.1_1781",45,0,0,0,0,0,0,0,0,0,0
"CAX50774.1_1782",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50776.1_1784",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50777.1_1785",9,0,0,0,0,0,0,0,0,0,0
"CAX50778.1_1786",11,0,0,0,0,0,0,0,0,0,0
"CAX50779.1_1787",19,0,0,0,0,0,0,0,0,0,0
"CAX50780.1_1788",17,0,0,0,0,0,0,0,0,0,0
"CAX50781.1_1789",28,0,0,0,0,0,0,0,0,0,0
"CAX50790.1_1798",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50793.1_1801",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50794.1_1802",2,0,0,0,0,0,0,0,0,0,0
"CAX50795.1_1803",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50796.1_1804",2187,0.00411522633744856,8,0.365797896662094,0,0,0.0786465477823503,140,6.40146319158665,4,0.182898948331047
"CAX50797.1_1805",1,0,0,0,0,0,0,0,0,0,0
"CAX50798.1_1806",51,0.0196078431372549,1,1.96078431372549,0,0,0.0980392156862745,5,9.80392156862745,0,0
"CAX50799.1_1807",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50800.1_1808",241,0,0,0,0,0,0.037344398340249,7,2.9045643153527,1,0.4149377593361
"CAX50801.1_1809",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50802.1_1810",4442,0.000675371454299865,3,0.0675371454299865,0,0,0.0675371454299865,242,5.44799639801891,18,0.405222872579919
"CAX50803.1_1811",1253,0,0,0,0,0,0.034317637669593,40,3.19233838786911,2,0.159616919393456
"CAX50804.1_1812",87,0,0,0,0,0,0.0114942528735632,1,1.14942528735632,0,0
"CAX50805.1_1813",64,0,0,0,0,0,0.125,8,12.5,0,0
"CAX50806.1_1814",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50807.1_1815",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50808.1_1816",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50809.1_1817",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50810.1_1818",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50811.1_1819",2192,0.00273722627737226,5,0.228102189781022,0,0,0.0606751824817518,115,5.2463503649635,3,0.136861313868613
"CAX50813.1_1821",2,0,0,0,0,0,0,0,0,0,0
"CAX50814.1_1822",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50815.1_1823",3829,0.00208931835988509,7,0.182815356489945,0,0,0.0754766257508488,235,6.13737268216244,9,0.235048315487072
"CAX50816.1_1824",110,0,0,0,0,0,0.0181818181818182,1,0.909090909090909,0,0
"CAX50817.1_1825",217,0,0,0,0,0,0.0460829493087558,8,3.68663594470046,0,0
"CAX50818.1_1826",267,0.00374531835205993,1,0.374531835205993,0,0,0.0299625468164794,8,2.99625468164794,0,0
"CAX50819.1_1827",559,0,0,0,0,0,0.0447227191413238,22,3.93559928443649,1,0.178890876565295
"CAX50820.1_1828",2768,0.00144508670520231,4,0.144508670520231,0,0,0.0791184971098266,183,6.61127167630058,4,0.144508670520231
"CAX50821.1_1829",28,0,0,0,0,0,0.0357142857142857,1,3.57142857142857,0,0
"CAX50822.1_1830",664,0.0105421686746988,7,1.05421686746988,0,0,0.0587349397590361,36,5.42168674698795,0,0
"CAX50823.1_1831",884,0.00339366515837104,3,0.339366515837104,0,0,0.0904977375565611,60,6.78733031674208,0,0
"CAX50824.1_1832",2092,0.010038240917782,10,0.478011472275335,0,0,0.0645315487571702,101,4.82791586998088,6,0.286806883365201
"CAX50825.1_1833",230,0.0173913043478261,2,0.869565217391304,1,0.434782608695652,0.0521739130434783,10,4.34782608695652,1,0.434782608695652
"CAX50826.1_1834",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50827.1_1835",1756,0.00284738041002278,4,0.227790432801822,0,0,0.0671981776765376,98,5.58086560364465,5,0.284738041002278
"CAX50828.1_1836",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50829.1_1837",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50830.1_1838",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50831.1_1839",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50832.1_1840",586,0.00170648464163823,1,0.170648464163823,0,0,0.0870307167235495,43,7.33788395904437,1,0.170648464163823
"CAX50833.1_1841",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50834.1_1842",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50835.1_1843",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50836.1_1844",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50837.1_1845",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50838.1_1846",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50839.1_1847",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50840.1_1848",1,0,0,0,0,0,0,0,0,0,0
"CAX50841.1_1849",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50842.1_1850",105,0,0,0,0,0,0.0476190476190476,4,3.80952380952381,0,0
"CAX50843.1_1851",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50844.1_1852",2,0,0,0,0,0,0,0,0,0,0
"CAX50845.1_1853",4,0,0,0,0,0,0,0,0,0,0
"CAX50846.1_1854",55,0,0,0,0,0,0.0727272727272727,4,7.27272727272727,0,0
"CAX50849.1_1857",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50850.1_1858",688,0.00436046511627907,3,0.436046511627907,0,0,0.0625,38,5.52325581395349,1,0.145348837209302
"CAX50851.1_1859",7,0,0,0,0,0,0,0,0,0,0
"CAX50852.1_1860",2,0,0,0,0,0,0,0,0,0,0
"CAX50853.1_1861",101,0.0198019801980198,2,1.98019801980198,0,0,0.0495049504950495,5,4.95049504950495,0,0
"CAX50856.1_1864",19,0,0,0,0,0,0,0,0,0,0
"CAX50857.1_1865",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50858.1_1866",2951,0.00440528634361234,7,0.23720772619451,1,0.0338868180277872,0.0569298542866825,141,4.77804134191799,5,0.169434090138936
"CAX50859.1_1867",2,0,0,0,0,0,0,0,0,0,0
"CAX50860.1_1868",1703,0.00176159718144451,3,0.176159718144451,0,0,0.0340575455079272,49,2.87727539635937,3,0.176159718144451
"CAX50861.1_1869",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50862.1_1870",11,0,0,0,0,0,0.0909090909090909,1,9.09090909090909,0,0
"CAX50863.1_1871",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50864.1_1872",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50865.1_1873",1005,0.00199004975124378,1,0.099502487562189,0,0,0.0786069651741294,64,6.3681592039801,4,0.398009950248756
"CAX50866.1_1874",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50867.1_1875",4,0,0,0,0,0,0.25,1,25,0,0
"CAX50868.1_1876",1,0,0,0,0,0,0,0,0,0,0
"CAX50869.1_1877",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50870.1_1878",362,0.0110497237569061,3,0.828729281767956,0,0,0.0801104972375691,25,6.9060773480663,1,0.276243093922652
"CAX50871.1_1879",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50872.1_1880",406,0.00492610837438424,1,0.246305418719212,0,0,0.0689655172413793,26,6.40394088669951,0,0
"CAX50873.1_1881",7,0,0,0,0,0,0,0,0,0,0
"CAX50874.1_1882",2242,0.00669045495093666,11,0.490633363068689,0,0,0.0851917930419269,162,7.2256913470116,5,0.223015165031222
"CAX50875.1_1883",2065,0.00290556900726392,4,0.193704600484261,0,0,0.0624697336561743,113,5.47215496368039,4,0.193704600484261
"CAX50877.1_1885",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50880.1_1888",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50881.1_1889",8,0,0,0,0,0,0,0,0,0,0
"CAX50882.1_1890",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50883.1_1891",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50884.1_1892",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50885.1_1893",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50886.1_1894",24,0,0,0,0,0,0.125,3,12.5,0,0
"CAX50887.1_1895",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50888.1_1896",4956,0.00625504439063761,22,0.443906376109766,3,0.0605326876513317,0.092816787732042,339,6.84019370460048,21,0.423728813559322
"CAX50889.1_1897",11,0,0,0,0,0,0,0,0,0,0
"CAX50890.1_1898",7085,0.000564573041637262,4,0.0564573041637262,0,0,0.0633733239237826,358,5.05292872265349,20,0.282286520818631
"CAX50891.1_1899",15,0,0,0,0,0,0,0,0,0,0
"CAX50892.1_1900",1786,0.00223964165733483,4,0.223964165733483,0,0,0.0442329227323628,68,3.80739081746921,1,0.0559910414333707
"CAX50893.1_1901",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50894.1_1902",122,0,0,0,0,0,0.0163934426229508,2,1.63934426229508,0,0
"CAX50895.1_1903",263,0,0,0,0,0,0.0190114068441065,5,1.90114068441065,0,0
"CAX50896.1_1904",111,0.00900900900900901,1,0.900900900900901,0,0,0.0630630630630631,7,6.30630630630631,0,0
"CAX50897.1_1905",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50898.1_1906",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50899.1_1907",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50900.1_1908",110,0,0,0,0,0,0.0454545454545455,5,4.54545454545455,0,0
"CAX50901.1_1909",76,0,0,0,0,0,0.0657894736842105,5,6.57894736842105,0,0
"CAX50902.1_1910",35,0,0,0,0,0,0,0,0,0,0
"CAX50903.1_1911",136,0,0,0,0,0,0.102941176470588,11,8.08823529411765,1,0.735294117647059
"CAX50904.1_1912",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50905.1_1913",830,0.00240963855421687,2,0.240963855421687,0,0,0.063855421686747,36,4.33734939759036,1,0.120481927710843
"CAX50906.1_1914",225,0.00888888888888889,2,0.888888888888889,0,0,0.151111111111111,20,8.88888888888889,3,1.33333333333333
"CAX50907.1_1915",38,0,0,0,0,0,0,0,0,0,0
"CAX50908.1_1916",435,0.00229885057471264,1,0.229885057471264,0,0,0.0367816091954023,16,3.67816091954023,0,0
"CAX50909.1_1917",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50910.1_1918",2,0,0,0,0,0,0,0,0,0,0
"CAX50911.1_1919",482,0.0020746887966805,1,0.20746887966805,0,0,0.0497925311203319,24,4.9792531120332,0,0
"CAX50914.1_1922",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50915.1_1923",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50916.1_1924",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50917.1_1925",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50918.1_1926",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50919.1_1927",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50920.1_1928",74,0,0,0,0,0,0.0135135135135135,1,1.35135135135135,0,0
"CAX50921.1_1929",86,0,0,0,0,0,0.0697674418604651,6,6.97674418604651,0,0
"CAX50922.1_1930",56,0.0178571428571429,1,1.78571428571429,0,0,0.160714285714286,8,14.2857142857143,0,0
"CAX50923.1_1931",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50924.1_1932",18,0,0,0,0,0,0,0,0,0,0
"CAX50925.1_1933",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50926.1_1934",1,0,0,0,0,0,0,0,0,0,0
"CAX50927.1_1935",255,0,0,0,0,0,0.0431372549019608,9,3.52941176470588,1,0.392156862745098
"CAX50930.1_1938",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50931.1_1939",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50934.1_1942",6313,0.00253445271661651,9,0.142562965309678,2,0.0316806589577063,0.0687470299382227,343,5.43323301124663,20,0.316806589577063
"CAX50935.1_1943",1314,0.0060882800608828,6,0.45662100456621,1,0.076103500761035,0.0768645357686454,76,5.78386605783866,7,0.532724505327245
"CAX50936.1_1944",38,0,0,0,0,0,0.0263157894736842,1,2.63157894736842,0,0
"CAX50937.1_1945",75,0,0,0,0,0,0.0533333333333333,3,4,0,0
"CAX50938.1_1946",61,0,0,0,0,0,0.163934426229508,9,14.7540983606557,0,0
"CAX50939.1_1947",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50940.1_1948",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50941.1_1949",11,0,0,0,0,0,0,0,0,0,0
"CAX50942.1_1950",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50943.1_1951",789,0,0,0,0,0,0.0291508238276299,19,2.40811153358682,0,0
"CAX50944.1_1952",12,0,0,0,0,0,0,0,0,0,0
"CAX50945.1_1953",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50946.1_1954",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50947.1_1955",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50948.1_1956",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50949.1_1957",126,0.00793650793650794,1,0.793650793650794,0,0,0.0873015873015873,8,6.34920634920635,1,0.793650793650794
"CAX50950.1_1958",10,0,0,0,0,0,0.1,1,10,0,0
"CAX50951.1_1959",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50952.1_1960",46,0,0,0,0,0,0,0,0,0,0
"CAX50953.1_1961",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50954.1_1962",9,0,0,0,0,0,0.111111111111111,1,11.1111111111111,0,0
"CAX50955.1_1963",1,0,0,0,0,0,0,0,0,0,0
"CAX50957.1_1965",4275,0.00233918128654971,8,0.187134502923977,0,0,0.0701754385964912,235,5.49707602339181,10,0.233918128654971
"CAX50958.1_1966",50,0.02,1,2,0,0,0.02,1,2,0,0
"CAX50959.1_1967",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50960.1_1968",358,0.00558659217877095,1,0.279329608938547,0,0,0.17877094972067,56,15.6424581005587,4,1.11731843575419
"CAX50961.1_1969",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50962.1_1970",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50963.1_1971",26,0,0,0,0,0,0,0,0,0,0
"CAX50964.1_1972",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50965.1_1973",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50966.1_1974",51,0.0196078431372549,1,1.96078431372549,0,0,0.0784313725490196,4,7.84313725490196,0,0
"CAX50967.1_1975",10,0,0,0,0,0,0,0,0,0,0
"CAX50969.1_1977",4,0,0,0,0,0,0,0,0,0,0
"CAX50970.1_1978",13,0,0,0,0,0,0,0,0,0,0
"CAX50972.1_1980",10,0,0,0,0,0,0,0,0,0,0
"CAX50973.1_1981",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50974.1_1982",35,0,0,0,0,0,0,0,0,0,0
"CAX50977.1_1985",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50978.1_1986",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50979.1_1987",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50980.1_1988",3,0,0,0,0,0,0,0,0,0,0
"CAX50981.1_1989",60,0.0166666666666667,1,1.66666666666667,0,0,0.1,4,6.66666666666667,0,0
"CAX50982.1_1990",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50983.1_1991",596,0.0201342281879195,10,1.67785234899329,0,0,0.0956375838926175,39,6.54362416107383,3,0.503355704697987
"CAX50984.1_1992",15,0,0,0,0,0,0,0,0,0,0
"CAX50985.1_1993",44,0,0,0,0,0,0.136363636363636,4,9.09090909090909,0,0
"CAX50986.1_1994",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50987.1_1995",25,0,0,0,0,0,0.04,1,4,0,0
"CAX50988.1_1996",1,0,0,0,0,0,0,0,0,0,0
"CAX50989.1_1997",197,0,0,0,0,0,0.0913705583756345,17,8.62944162436548,0,0
"CAX50990.1_1998",2,0,0,0,0,0,0.5,1,50,0,0
"CAX50991.1_1999",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50992.1_2000",142,0,0,0,0,0,0.0774647887323944,8,5.63380281690141,2,1.40845070422535
"CAX50993.1_2001",8,0,0,0,0,0,0,0,0,0,0
"CAX50994.1_2002",11,0,0,0,0,0,0.0909090909090909,1,9.09090909090909,0,0
"CAX50995.1_2003",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50996.1_2004",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50997.1_2005",5,0,0,0,0,0,0.2,1,20,0,0
"CAX50998.1_2006",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50999.1_2007",10,0,0,0,0,0,0,0,0,0,0
"CAX51000.1_2008",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51001.1_2009",4903,0.00530287579033245,22,0.448704874566592,2,0.0407913522333265,0.0907607587191515,336,6.85294717519886,23,0.469100550683255
"CAX51002.1_2010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51003.1_2011",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51004.1_2012",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51005.1_2013",389,0.0025706940874036,1,0.25706940874036,0,0,0.115681233933162,41,10.5398457583548,0,0
"CAX51006.1_2014",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51007.1_2015",18,0,0,0,0,0,0.111111111111111,2,11.1111111111111,0,0
"CAX51008.1_2016",3,0,0,0,0,0,0,0,0,0,0
"CAX51009.1_2017",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51010.1_2018",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51011.1_2019",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51012.1_2020",1410,0,0,0,0,0,0.0546099290780142,68,4.82269503546099,0,0
"CAX51013.1_2021",355,0,0,0,0,0,0.0507042253521127,17,4.7887323943662,0,0
"CAX51014.1_2022",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51015.1_2023",126,0,0,0,0,0,0.0238095238095238,2,1.58730158730159,0,0
"CAX51016.1_2024",1868,0.000535331905781585,1,0.0535331905781585,0,0,0.0497858672376874,77,4.1220556745182,3,0.160599571734475
"CAX51017.1_2025",1216,0.000822368421052632,1,0.0822368421052631,0,0,0.0550986842105263,53,4.35855263157895,3,0.246710526315789
"CAX51018.1_2026",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51019.1_2027",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51020.1_2028",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51021.1_2029",3,0,0,0,0,0,0,0,0,0,0
"CAX51022.1_2030",1,0,0,0,0,0,1,1,100,0,0
"CAX51023.1_2031",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51024.1_2032",55,0,0,0,0,0,0.0909090909090909,5,9.09090909090909,0,0
"CAX51026.1_2034",645,0.00155038759689922,1,0.155038759689922,0,0,0.0527131782945736,30,4.65116279069767,0,0
"CAX51027.1_2035",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51028.1_2036",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51029.1_2037",36,0,0,0,0,0,0,0,0,0,0
"CAX51030.1_2038",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51031.1_2039",572,0,0,0,0,0,0.113636363636364,46,8.04195804195804,2,0.34965034965035
"CAX51033.1_2041",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51034.1_2042",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51035.1_2043",175,0,0,0,0,0,0.0285714285714286,4,2.28571428571429,1,0.571428571428571
"CAX51036.1_2044",1153,0.002601908065915,3,0.2601908065915,0,0,0.0607111882046834,58,5.03035559410234,1,0.0867302688638335
"CAX51037.1_2045",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51038.1_2046",1954,0.00307062436028659,6,0.307062436028659,0,0,0.0614124872057318,107,5.47594677584442,3,0.15353121801433
"CAX51039.1_2047",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51040.1_2048",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51041.1_2049",232,0,0,0,0,0,0.0431034482758621,10,4.31034482758621,0,0
"CAX51042.1_2050",533,0.00375234521575985,2,0.375234521575985,0,0,0.0900562851782364,42,7.87992495309568,0,0
"CAX51043.1_2051",5,0,0,0,0,0,0,0,0,0,0
"CAX51044.1_2052",22,0,0,0,0,0,0.0454545454545455,1,4.54545454545455,0,0
"CAX51045.1_2053",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX51046.1_2054",486,0.00205761316872428,1,0.205761316872428,0,0,0.0493827160493827,23,4.73251028806584,0,0
